Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
14596.0,262,1,229.47,1,1,1,111,At Risk
14597.0,15,4,1318.3899999999999,5,4,4,544,Loyal Customers
14598.0,205,1,162.07,1,1,1,111,At Risk
14599.0,26,2,474.54,4,2,2,422,Others
14600.0,29,1,471.84000000000003,4,1,2,412,Others
14602.0,292,1,205.35999999999999,1,1,1,111,At Risk
14604.0,269,1,143.85999999999999,1,1,1,111,At Risk
14605.0,10,4,937.16,5,4,3,543,Loyal Customers
14606.0,2,102,18704.41,5,5,5,555,Champions
14607.0,103,8,7568.13,2,5,5,255,Big Spenders
14608.0,15,7,1567.79,5,5,4,554,Loyal Customers
14609.0,26,6,884.64,4,4,3,443,Loyal Customers
14610.0,31,2,24.35,4,2,1,421,Others
14611.0,79,2,604.3299999999999,2,2,3,223,At Risk
14612.0,51,1,877.7,3,1,3,313,Others
14613.0,316,1,76.32000000000001,1,1,1,111,At Risk
14614.0,22,1,295.13,4,1,2,412,Others
14615.0,30,5,951.76,4,4,3,443,Loyal Customers
14616.0,21,2,121.7,4,2,1,421,Others
14617.0,38,2,190.47000000000003,3,2,1,321,Others
14618.0,12,4,788.88,5,4,3,543,Loyal Customers
14619.0,177,1,896.8000000000001,1,1,3,113,At Risk
14621.0,147,4,1212.21,2,4,4,244,Big Spenders
14623.0,16,5,1170.33,4,4,4,444,Loyal Customers
14624.0,51,4,588.22,3,4,3,343,Others
14625.0,10,9,3598.25,5,5,5,555,Champions
14626.0,31,7,2619.65,4,5,5,455,Loyal Customers
14627.0,15,1,462.75,5,1,2,512,Others
14628.0,78,3,1326.04,2,3,4,234,Big Spenders
14630.0,120,1,338.65,2,1,2,212,At Risk
14631.0,22,3,1018.71,4,3,4,434,Big Spenders
14634.0,73,4,2124.46,2,4,4,244,Big Spenders
14635.0,89,1,215.22,2,1,1,211,At Risk
14637.0,313,1,106.67999999999999,1,1,1,111,At Risk
14639.0,44,3,1994.47,3,3,4,334,Big Spenders
14640.0,45,4,1541.98,3,4,4,344,Big Spenders
14643.0,253,3,986.08,1,3,3,133,Others
14644.0,50,5,1416.96,3,4,4,344,Big Spenders
14645.0,270,1,279.8,1,1,2,112,At Risk
14646.0,10,78,248396.5,5,5,5,555,Champions
14647.0,159,1,276.75,2,1,2,212,At Risk
14648.0,52,15,4546.86,3,5,5,355,Big Spenders
14649.0,18,5,2358.02,4,4,5,445,Loyal Customers
14650.0,224,1,62.5,1,1,1,111,At Risk
14651.0,30,7,1379.52,4,5,4,454,Loyal Customers
14653.0,149,5,1666.99,2,4,4,244,Big Spenders
14654.0,374,1,246.86,1,1,1,111,At Risk
14655.0,24,3,1946.28,4,3,4,434,Big Spenders
14656.0,51,3,523.6,3,3,3,333,Others
14657.0,65,2,612.65,3,2,3,323,Others
14662.0,63,3,645.16,3,3,3,333,Others
14663.0,66,2,490.6,3,2,2,322,Others
14665.0,63,2,913.95,3,2,3,323,Others
14667.0,1,31,12685.94,5,5,5,555,Champions
14668.0,81,1,111.63,2,1,1,211,At Risk
14669.0,269,4,1973.94,1,4,4,144,Big Spenders
14670.0,368,1,190.47,1,1,1,111,At Risk
14671.0,185,2,1127.45,1,2,4,124,Big Spenders
14672.0,151,2,347.59,2,2,2,222,At Risk
14673.0,3,3,1674.41,5,3,4,534,Big Spenders
14674.0,145,1,173.66,2,1,1,211,At Risk
14675.0,24,1,462.15,4,1,2,412,Others
14676.0,30,6,5808.55,4,4,5,445,Loyal Customers
14677.0,228,1,184.91,1,1,1,111,At Risk
14678.0,215,1,403.39,1,1,2,112,At Risk
14679.0,17,3,1289.44,4,3,4,434,Big Spenders
14680.0,7,43,28658.66,5,5,5,555,Champions
14681.0,23,3,376.20000000000005,4,3,2,432,Others
14682.0,64,4,1462.81,3,4,4,344,Big Spenders
14683.0,224,1,146.56,1,1,1,111,At Risk
14684.0,26,1,232.27,4,1,1,411,Others
14685.0,212,8,4619.79,1,5,5,155,Big Spenders
14686.0,50,5,885.83,3,4,3,343,Others
14687.0,36,2,773.6800000000001,4,2,3,423,Others
14688.0,9,8,2082.7,5,5,4,554,Loyal Customers
14690.0,28,2,422.63,4,2,2,422,Others
14692.0,16,8,1153.54,4,5,4,454,Loyal Customers
14693.0,61,6,992.46,3,4,4,344,Big Spenders
14694.0,253,1,244.31,1,1,1,111,At Risk
14695.0,155,3,1620.07,2,3,4,234,Big Spenders
14696.0,9,2,688.95,5,3,3,533,Others
14699.0,71,3,593.47,3,3,3,333,Others
14700.0,51,2,880.96,3,3,3,333,Others
14701.0,78,6,2012.72,2,4,4,244,Big Spenders
14702.0,1,13,3462.08,5,5,5,555,Champions
14704.0,60,2,266.66,3,3,2,332,Others
14706.0,254,1,390.69,1,1,2,112,At Risk
14707.0,71,2,139.2,3,3,1,331,Others
14708.0,4,3,1085.91,5,3,4,534,Big Spenders
14709.0,15,12,3965.29,5,5,5,555,Champions
14710.0,15,9,1316.46,5,5,4,554,Loyal Customers
14712.0,54,1,411.0,3,1,2,312,Others
14713.0,1,11,2752.5099999999998,5,5,5,555,Champions
14714.0,43,3,746.05,3,3,3,333,Others
14715.0,78,4,973.0699999999999,2,4,3,243,Others
14716.0,80,1,235.77,2,1,1,211,At Risk
14717.0,369,1,81.3,1,1,1,111,At Risk
14718.0,46,1,226.42,3,1,1,311,Others
14721.0,15,1,115.77,5,1,1,511,Others
14722.0,113,2,325.45,2,3,2,232,Others
14723.0,7,7,934.76,5,5,3,553,Loyal Customers
14724.0,226,1,345.25,1,1,2,112,At Risk
14725.0,30,3,597.16,4,3,3,433,Others
14726.0,290,1,124.75,1,1,1,111,At Risk
14727.0,182,2,199.35,1,3,1,131,Others
14728.0,49,1,190.58,3,1,1,311,Others
14729.0,9,3,593.89,5,3,3,533,Others
14732.0,28,11,2814.58,4,5,5,455,Loyal Customers
14733.0,3,4,6599.06,5,4,5,545,Loyal Customers
14734.0,61,4,1056.42,3,4,4,344,Big Spenders
14735.0,24,24,6174.47,4,5,5,455,Loyal Customers
14736.0,121,2,401.08,2,3,2,232,Others
14737.0,36,1,2389.62,4,1,5,415,Big Spenders
14738.0,196,2,507.45,1,3,3,133,Others
14739.0,3,19,8385.22,5,5,5,555,Champions
14740.0,45,8,2712.85,3,5,5,355,Big Spenders
14741.0,8,2,497.25,5,3,2,532,Others
14742.0,71,1,579.85,3,1,3,313,Others
14743.0,228,1,50.48,1,1,1,111,At Risk
14744.0,2,8,2785.1,5,5,5,555,Champions
14745.0,137,7,1351.55,2,5,4,254,Big Spenders
14746.0,42,4,593.5,3,4,3,343,Others
14748.0,4,7,1736.57,5,5,4,554,Loyal Customers
14749.0,115,1,310.15,2,1,2,212,At Risk
14750.0,372,1,112.03,1,1,1,111,At Risk
14751.0,320,2,126.45,1,3,1,131,Others
14753.0,96,1,306.36,2,1,2,212,At Risk
14754.0,61,4,912.4300000000001,3,4,3,343,Others
14755.0,17,14,4962.27,4,5,5,455,Loyal Customers
14756.0,18,2,1914.8,4,3,4,434,Big Spenders
14758.0,32,3,1380.9099999999999,4,3,4,434,Big Spenders
14761.0,80,1,192.02,2,1,1,211,At Risk
14762.0,262,1,117.05000000000001,1,1,1,111,At Risk
14766.0,2,6,4082.76,5,4,5,545,Loyal Customers
14767.0,110,1,382.81,2,1,2,212,At Risk
14769.0,26,9,5097.13,4,5,5,455,Loyal Customers
14770.0,103,6,2761.2200000000003,2,4,5,245,Big Spenders
14771.0,257,2,594.62,1,3,3,133,Others
14773.0,228,1,140.55,1,1,1,111,At Risk
14774.0,164,1,241.45,2,1,1,211,At Risk
14775.0,8,1,406.56,5,1,2,512,Others
14776.0,23,4,1170.0,4,4,4,444,Loyal Customers
14777.0,39,1,307.56,3,1,2,312,Others
14783.0,295,1,307.3,1,1,2,112,At Risk
14784.0,25,1,159.94,4,1,1,411,Others
14786.0,186,1,90.96,1,1,1,111,At Risk
14787.0,107,1,110.65,2,1,1,211,At Risk
14788.0,232,1,476.88,1,1,2,112,At Risk
14790.0,10,6,1781.56,5,4,4,544,Loyal Customers
14791.0,242,1,303.63,1,1,2,112,At Risk
14793.0,171,1,396.91,2,1,2,212,At Risk
14794.0,38,3,633.99,3,3,3,333,Others
14796.0,2,11,2867.15,5,5,5,555,Champions
14797.0,143,1,300.31,2,1,2,212,At Risk
14798.0,17,5,550.5699999999999,4,4,3,443,Loyal Customers
14799.0,373,1,180.45,1,1,1,111,At Risk
14800.0,5,6,3434.58,5,4,5,545,Loyal Customers
14802.0,74,2,1502.98,2,3,4,234,Big Spenders
14805.0,40,3,549.99,3,3,3,333,Others
14806.0,75,1,110.03999999999999,2,1,1,211,At Risk
14807.0,26,2,519.29,4,3,3,433,Others
14809.0,257,2,686.76,1,3,3,133,Others
14810.0,5,3,449.14,5,3,2,532,Others
14811.0,23,1,170.5,4,1,1,411,Others
14812.0,234,1,185.8,1,1,1,111,At Risk
14813.0,5,4,935.44,5,4,3,543,Loyal Customers
14814.0,217,1,160.46,1,1,1,111,At Risk
14817.0,31,5,2849.52,4,4,5,445,Loyal Customers
14818.0,94,3,512.61,2,3,3,233,Others
14819.0,130,2,198.09,2,3,1,231,Others
14820.0,16,5,767.47,4,4,3,443,Loyal Customers
14821.0,2,7,1237.65,5,5,4,554,Loyal Customers
14822.0,121,1,157.70000000000002,2,1,1,211,At Risk
14824.0,15,6,2895.2000000000003,5,4,5,545,Loyal Customers
14825.0,4,13,2698.17,5,5,5,555,Champions
14826.0,217,2,385.2,1,3,2,132,Others
14828.0,24,10,7699.7,4,5,5,455,Loyal Customers
14829.0,8,4,995.29,5,4,4,544,Loyal Customers
14831.0,316,3,1676.57,1,3,4,134,Big Spenders
14832.0,266,1,322.69,1,1,2,112,At Risk
14833.0,134,1,94.8,2,1,1,211,At Risk
14834.0,43,1,485.86,3,1,2,312,Others
14835.0,164,2,297.0,2,3,2,232,Others
14837.0,78,5,1810.82,2,4,4,244,Big Spenders
14838.0,59,2,773.6700000000001,3,3,3,333,Others
14839.0,54,3,915.28,3,3,3,333,Others
14840.0,175,1,299.86,2,1,2,212,At Risk
14841.0,10,8,3867.2400000000002,5,5,5,555,Champions
14843.0,72,1,211.79999999999998,2,1,1,211,At Risk
14844.0,66,6,3512.62,3,5,5,355,Big Spenders
14845.0,235,1,150.0,1,1,1,111,At Risk
14846.0,63,1,437.4,3,1,2,312,Others
14847.0,43,2,1039.55,3,3,4,334,Big Spenders
14848.0,40,1,310.56,3,1,2,312,Others
14849.0,9,21,7832.91,5,5,5,555,Champions
14850.0,53,6,1468.26,3,5,4,354,Big Spenders
14851.0,266,1,318.06,1,1,2,112,At Risk
14852.0,60,12,3310.4900000000002,3,5,5,355,Big Spenders
14853.0,59,3,901.0699999999999,3,3,3,333,Others
14854.0,26,4,1563.03,4,4,4,444,Loyal Customers
14855.0,110,5,5874.65,2,4,5,245,Big Spenders
14857.0,78,5,2478.731,2,4,5,245,Big Spenders
14858.0,141,1,180.75,2,1,1,211,At Risk
14859.0,190,1,351.9,1,1,2,112,At Risk
14861.0,16,9,1254.94,4,5,4,454,Loyal Customers
14865.0,8,3,77.52000000000001,5,3,1,531,Others
14866.0,2,8,6460.32,5,5,5,555,Champions
14867.0,31,13,2241.78,4,5,5,455,Loyal Customers
14868.0,16,4,1230.42,4,4,4,444,Loyal Customers
14869.0,24,4,2078.54,4,4,4,444,Loyal Customers
14870.0,49,5,1511.7,3,4,4,344,Big Spenders
14871.0,129,5,736.59,2,4,3,243,Others
14872.0,119,3,816.6,2,3,3,233,Others
14873.0,269,1,334.45,1,1,2,112,At Risk
14874.0,171,1,116.18,2,1,1,211,At Risk
14875.0,77,1,1397.08,2,1,4,214,Big Spenders
14876.0,157,2,256.7,2,3,2,232,Others
14877.0,54,2,437.0,3,3,2,332,Others
14878.0,12,16,2619.7000000000003,5,5,5,555,Champions
14879.0,320,1,185.06,1,1,1,111,At Risk
14882.0,26,12,3038.4500000000003,4,5,5,455,Loyal Customers
14884.0,305,1,120.6,1,1,1,111,At Risk
14885.0,63,2,832.8,3,3,3,333,Others
14890.0,254,2,691.6,1,3,3,133,Others
14891.0,52,2,552.35,3,3,3,333,Others
14892.0,326,1,202.35000000000002,1,1,1,111,At Risk
14893.0,253,1,571.76,1,1,3,113,At Risk
14894.0,79,2,837.0600000000001,2,3,3,233,Others
14895.0,19,18,13980.83,4,5,5,455,Loyal Customers
14896.0,1,7,1623.65,5,5,4,554,Loyal Customers
14897.0,45,4,1774.16,3,4,4,344,Big Spenders
14898.0,7,9,2204.29,5,5,5,555,Champions
14899.0,31,1,1384.88,4,1,4,414,Big Spenders
14900.0,158,1,13.919999999999998,2,1,1,211,At Risk
14901.0,2,5,868.36,5,4,3,543,Loyal Customers
14902.0,31,2,702.96,4,3,3,433,Others
14904.0,44,2,615.2,3,3,3,333,Others
14905.0,10,6,1355.24,5,5,4,554,Loyal Customers
14906.0,81,1,68.44,2,1,1,211,At Risk
14907.0,3,10,2664.69,5,5,5,555,Champions
14908.0,99,1,104.10000000000001,2,1,1,211,At Risk
14909.0,73,3,1404.68,2,3,4,234,Big Spenders
14911.0,1,205,152147.57,5,5,5,555,Champions
14912.0,37,4,1021.4,3,4,4,344,Big Spenders
14913.0,24,4,2845.7,4,4,5,445,Loyal Customers
14915.0,11,9,1503.77,5,5,4,554,Loyal Customers
14916.0,67,4,1773.97,3,4,4,344,Big Spenders
14917.0,232,2,1123.75,1,3,4,134,Big Spenders
14918.0,40,7,4345.66,3,5,5,355,Big Spenders
14919.0,175,1,359.35,2,1,2,212,At Risk
14920.0,201,1,629.4,1,1,3,113,At Risk
14922.0,29,2,843.74,4,3,3,433,Others
14924.0,246,2,620.96,1,3,3,133,Others
14926.0,17,2,359.4,4,3,2,432,Others
14927.0,32,1,308.2,4,1,2,412,Others
14928.0,263,1,223.91000000000003,1,1,1,111,At Risk
14929.0,57,1,612.8100000000001,3,1,3,313,Others
14930.0,106,3,2873.77,2,3,5,235,Big Spenders
14932.0,1,2,666.13,5,3,3,533,Others
14933.0,79,4,1770.0,2,4,4,244,Big Spenders
14934.0,14,3,1612.56,5,3,4,534,Big Spenders
14935.0,255,1,1065.12,1,1,4,114,Big Spenders
14936.0,26,4,4273.79,4,4,5,445,Loyal Customers
14938.0,198,2,2322.43,1,3,5,135,Big Spenders
14940.0,53,2,531.49,3,3,3,333,Others
14941.0,214,1,182.1,1,1,1,111,At Risk
14942.0,37,4,746.56,3,4,3,343,Others
14943.0,299,1,107.62,1,1,1,111,At Risk
14944.0,25,7,3884.42,4,5,5,455,Loyal Customers
14945.0,49,1,179.4,3,1,1,311,Others
14947.0,24,4,758.97,4,4,3,443,Loyal Customers
14949.0,105,4,515.0,2,4,3,243,Others
14952.0,32,21,9529.86,4,5,5,455,Loyal Customers
14953.0,54,3,723.95,3,3,3,333,Others
14954.0,339,1,167.27,1,1,1,111,At Risk
14955.0,368,1,163.77,1,1,1,111,At Risk
14956.0,57,1,1325.0,3,1,4,314,Big Spenders
14957.0,280,1,274.8,1,1,2,112,At Risk
14958.0,231,3,458.26,1,3,2,132,Others
14961.0,15,13,9365.47,5,5,5,555,Champions
14962.0,175,3,240.21000000000004,2,3,1,231,Others
14963.0,15,7,1676.68,5,5,4,554,Loyal Customers
14966.0,23,5,924.5200000000001,4,4,3,443,Loyal Customers
14967.0,77,5,1518.81,2,4,4,244,Big Spenders
14968.0,94,1,357.4,2,1,2,212,At Risk
14969.0,339,1,906.23,1,1,3,113,At Risk
14970.0,45,8,3327.29,3,5,5,355,Big Spenders
14972.0,17,1,30.300000000000004,4,1,1,411,Others
14975.0,57,1,192.45,3,1,1,311,Others
14977.0,361,1,31.929999999999996,1,1,1,111,At Risk
14978.0,66,5,1210.72,3,4,4,344,Big Spenders
14979.0,371,1,439.46,1,1,2,112,At Risk
14980.0,373,1,150.68,1,1,1,111,At Risk
14981.0,59,1,270.8,3,1,2,312,Others
14982.0,208,1,237.78,1,1,1,111,At Risk
14983.0,325,1,183.20000000000002,1,1,1,111,At Risk
14984.0,24,4,1058.1399999999999,4,4,4,444,Loyal Customers
14986.0,12,2,566.9,5,3,3,533,Others
14987.0,1,7,1387.4499999999998,5,5,4,554,Loyal Customers
14988.0,16,6,1732.06,4,5,4,454,Loyal Customers
14989.0,297,1,342.4,1,1,2,112,At Risk
14990.0,248,2,305.42,1,3,2,132,Others
14991.0,66,1,314.67,3,1,2,312,Others
14992.0,78,1,210.5,2,1,1,211,At Risk
14993.0,199,1,36.13,1,1,1,111,At Risk
14994.0,18,5,960.63,4,4,3,443,Loyal Customers
14996.0,117,2,442.28999999999996,2,3,2,232,Others
14997.0,291,1,230.4,1,1,1,111,At Risk
14998.0,64,2,340.86,3,3,2,332,Others
14999.0,228,1,129.48000000000002,1,1,1,111,At Risk
15001.0,30,2,230.85999999999999,4,3,1,431,Others
15002.0,3,6,3175.52,5,5,5,555,Champions
15003.0,109,6,1060.7,2,5,4,254,Big Spenders
15005.0,2,29,7789.63,5,5,5,555,Champions
15006.0,89,1,323.05,2,1,2,212,At Risk
15008.0,116,2,360.0,2,3,2,232,Others
15011.0,31,2,416.6,4,3,2,432,Others
15012.0,9,2,437.58,5,3,2,532,Others
15013.0,123,10,1641.3,2,5,4,254,Big Spenders
15015.0,137,13,2365.02,2,5,5,255,Big Spenders
15016.0,29,4,460.26,4,4,2,442,Loyal Customers
15018.0,3,1,111.25,5,1,1,511,Others
15020.0,15,1,203.42,5,1,1,511,Others
15021.0,2,4,869.01,5,4,3,543,Loyal Customers
15022.0,313,1,281.05,1,1,2,112,At Risk
15023.0,5,10,5367.92,5,5,5,555,Champions
15024.0,3,8,2414.18,5,5,5,555,Champions
15025.0,204,1,636.08,1,1,3,113,At Risk
15026.0,11,2,592.61,5,3,3,533,Others
15027.0,31,6,2129.45,4,5,4,454,Loyal Customers
15028.0,4,3,530.58,5,3,3,533,Others
15029.0,255,1,365.1,1,1,2,112,At Risk
15030.0,16,6,1461.63,4,5,4,454,Loyal Customers
15031.0,30,10,2488.44,4,5,5,455,Loyal Customers
15032.0,2,7,8821.55,5,5,5,555,Champions
15034.0,22,6,4004.79,4,5,5,455,Loyal Customers
15037.0,12,2,402.51,5,3,2,532,Others
15038.0,5,4,604.37,5,4,3,543,Loyal Customers
15039.0,4,47,20116.99,5,5,5,555,Champions
15040.0,177,1,7.49,1,1,1,111,At Risk
15041.0,80,1,113.67,2,1,1,211,At Risk
15042.0,231,1,179.52,1,1,1,111,At Risk
15043.0,99,5,2336.7999999999997,2,4,5,245,Big Spenders
15044.0,15,18,8504.1,5,5,5,555,Champions
15046.0,61,10,2598.62,3,5,5,355,Big Spenders
15048.0,4,1,98.7,5,1,1,511,Others
15050.0,57,2,2411.7,3,3,5,335,Big Spenders
15051.0,15,6,2543.55,5,5,5,555,Champions
15055.0,110,3,560.07,2,3,3,233,Others
15056.0,156,1,133.45,2,1,1,211,At Risk
15057.0,79,3,1766.46,2,3,4,234,Big Spenders
15058.0,12,5,1285.04,5,4,4,544,Loyal Customers
15059.0,12,10,2185.85,5,5,5,555,Champions
15061.0,3,86,83284.38,5,5,5,555,Champions
15062.0,59,4,1597.76,3,4,4,344,Big Spenders
15064.0,46,4,1254.41,3,4,4,344,Big Spenders
15065.0,46,1,168.73,3,1,1,311,Others
15067.0,49,2,2133.12,3,3,4,334,Big Spenders
15068.0,54,2,623.49,3,3,3,333,Others
15070.0,8,3,737.0500000000001,5,3,3,533,Others
15071.0,22,2,473.49,4,3,2,432,Others
15072.0,115,1,187.51999999999998,2,1,1,211,At Risk
15073.0,36,5,1744.61,4,4,4,444,Loyal Customers
15074.0,65,2,817.46,3,3,3,333,Others
15076.0,128,2,566.89,2,3,3,233,Others
15077.0,130,2,2428.08,2,3,5,235,Big Spenders
15078.0,4,23,8018.77,5,5,5,555,Champions
15079.0,1,8,2871.74,5,5,5,555,Champions
15080.0,63,2,546.25,3,3,3,333,Others
15081.0,3,8,1460.92,5,5,4,554,Loyal Customers
15082.0,304,1,93.35000000000001,1,1,1,111,At Risk
15084.0,15,2,965.2,5,3,3,533,Others
15085.0,365,1,347.54,1,1,2,112,At Risk
15086.0,200,2,218.53,1,3,1,131,Others
15091.0,310,2,565.9,1,3,3,133,Others
15092.0,98,1,318.65,2,1,2,212,At Risk
15093.0,8,18,9729.09,5,5,5,555,Champions
15094.0,99,2,83.0,2,3,1,231,Others
15095.0,56,6,1771.04,3,5,4,354,Big Spenders
15097.0,219,2,660.27,1,3,3,133,Others
15100.0,2,6,2018.6999999999998,5,5,4,554,Loyal Customers
15101.0,151,4,1160.41,2,4,4,244,Big Spenders
15102.0,166,2,554.67,2,3,3,233,Others
15105.0,66,2,795.98,3,3,3,333,Others
15107.0,8,4,620.85,5,4,3,543,Loyal Customers
15109.0,215,2,498.15000000000003,1,3,2,132,Others
15110.0,39,2,509.75,3,3,3,333,Others
15111.0,8,3,1163.39,5,3,4,534,Big Spenders
15112.0,247,1,209.4,1,1,1,111,At Risk
15114.0,19,2,639.56,4,3,3,433,Others
15115.0,368,1,191.74,1,1,1,111,At Risk
15117.0,84,3,934.19,2,3,3,233,Others
15122.0,58,8,2863.69,3,5,5,355,Big Spenders
15123.0,57,3,2456.86,3,3,5,335,Big Spenders
15124.0,112,2,266.63,2,3,2,232,Others
15125.0,115,9,5496.39,2,5,5,255,Big Spenders
15126.0,172,2,449.49,2,3,2,232,Others
15127.0,155,1,304.97,2,1,2,212,At Risk
15128.0,66,1,312.68,3,1,2,312,Others
15129.0,21,12,3412.78,4,5,5,455,Loyal Customers
15131.0,30,1,80.28,4,1,1,411,Others
15133.0,18,2,824.48,4,3,3,433,Others
15134.0,17,2,208.3,4,3,1,431,Others
15135.0,192,1,166.63,1,1,1,111,At Risk
15137.0,156,2,823.4,2,3,3,233,Others
15138.0,29,1,502.52,4,1,2,412,Others
15140.0,78,1,889.44,2,1,3,213,At Risk
15141.0,93,7,1388.47,2,5,4,254,Big Spenders
15142.0,46,5,2121.18,3,4,4,344,Big Spenders
15143.0,68,1,304.18,3,1,2,312,Others
15144.0,15,12,5579.87,5,5,5,555,Champions
15149.0,212,4,1033.81,1,4,4,144,Big Spenders
15150.0,92,3,3686.61,2,3,5,235,Big Spenders
15151.0,59,2,2085.61,3,3,4,334,Big Spenders
15152.0,337,1,518.14,1,1,3,113,At Risk
15154.0,114,2,1091.99,2,3,4,234,Big Spenders
15155.0,19,1,383.96999999999997,4,1,2,412,Others
15157.0,205,2,718.04,1,3,3,133,Others
15158.0,37,1,204.62,3,1,1,311,Others
15159.0,31,4,3475.7200000000003,4,4,5,445,Loyal Customers
15160.0,10,3,431.11,5,3,2,532,Others
15161.0,24,1,119.92,4,1,1,411,Others
15162.0,367,1,312.9,1,1,2,112,At Risk
15164.0,25,6,1225.8700000000001,4,5,4,454,Loyal Customers
15165.0,9,1,487.75,5,1,2,512,Others
15166.0,103,1,167.16,2,1,1,211,At Risk
15167.0,43,4,1496.67,3,4,4,344,Big Spenders
15169.0,18,2,569.22,4,3,3,433,Others
15170.0,42,1,81.15,3,1,1,311,Others
15173.0,16,7,1494.6,4,5,4,454,Loyal Customers
15174.0,46,1,345.71,3,1,2,312,Others
15176.0,303,1,988.04,1,1,3,113,At Risk
15177.0,61,1,948.93,3,1,3,313,Others
15179.0,28,8,5284.97,4,5,5,455,Loyal Customers
15180.0,3,3,816.9300000000001,5,3,3,533,Others
15181.0,56,2,510.72,3,3,3,333,Others
15182.0,21,9,2376.1020000000003,4,5,5,455,Loyal Customers
15183.0,183,3,639.93,1,3,3,133,Others
15184.0,23,2,283.19,4,3,2,432,Others
15186.0,110,3,991.7900000000001,2,3,3,233,Others
15188.0,361,1,310.43,1,1,2,112,At Risk
15189.0,17,5,1298.99,4,4,4,444,Loyal Customers
15190.0,70,1,834.4399999999999,3,1,3,313,Others
15191.0,99,3,588.05,2,3,3,233,Others
15192.0,1,3,937.07,5,3,3,533,Others
15194.0,4,14,4811.16,5,5,5,555,Champions
15196.0,68,2,316.25,3,3,2,332,Others
15197.0,30,3,797.9,4,3,3,433,Others
15198.0,44,3,377.71,3,3,2,332,Others
15199.0,10,6,1853.7,5,5,4,554,Loyal Customers
15200.0,130,1,549.05,2,1,3,213,At Risk
15201.0,75,2,606.4100000000001,2,3,3,233,Others
15202.0,56,3,6001.49,3,3,5,335,Big Spenders
15203.0,26,9,2572.38,4,5,5,455,Loyal Customers
15207.0,52,3,683.9200000000001,3,3,3,333,Others
15208.0,59,1,100.4,3,1,1,311,Others
15209.0,366,1,178.98000000000002,1,1,1,111,At Risk
15210.0,14,2,845.01,5,3,3,533,Others
15211.0,1,1,383.07,5,1,2,512,Others
15212.0,12,1,106.47999999999999,5,1,1,511,Others
15215.0,29,4,1687.49,4,4,4,444,Loyal Customers
15216.0,254,1,389.49,1,1,2,112,At Risk
15217.0,199,1,426.24,1,1,2,112,At Risk
15218.0,25,11,5759.68,4,5,5,455,Loyal Customers
15219.0,284,1,379.7,1,1,2,112,At Risk
15221.0,2,4,2062.2000000000003,5,4,4,544,Loyal Customers
15222.0,108,10,2965.91,2,5,5,255,Big Spenders
15223.0,245,3,662.2,1,3,3,133,Others
15224.0,148,3,549.28,2,3,3,233,Others
15227.0,32,4,1269.0900000000001,4,4,4,444,Loyal Customers
15228.0,64,2,2193.56,3,3,5,335,Big Spenders
15229.0,222,1,160.5,1,1,1,111,At Risk
15231.0,257,1,250.26,1,1,1,111,At Risk
15233.0,37,1,59.400000000000006,3,1,1,311,Others
15235.0,5,6,690.3000000000001,5,5,3,553,Loyal Customers
15240.0,10,7,2753.41,5,5,5,555,Champions
15241.0,66,3,1293.72,3,3,4,334,Big Spenders
15242.0,58,1,302.04,3,1,2,312,Others
15243.0,71,1,610.6,3,1,3,313,Others
15244.0,302,1,280.51,1,1,2,112,At Risk
15245.0,38,5,2095.0,3,4,4,344,Big Spenders
15246.0,191,1,266.25,1,1,2,112,At Risk
15247.0,113,2,620.06,2,3,3,233,Others
15248.0,47,3,1893.93,3,3,4,334,Big Spenders
15249.0,66,5,2577.54,3,4,5,345,Big Spenders
15250.0,276,1,60.0,1,1,1,111,At Risk
15251.0,50,10,9839.55,3,5,5,355,Big Spenders
15252.0,57,3,1362.63,3,3,4,334,Big Spenders
15253.0,39,3,1136.89,3,3,4,334,Big Spenders
15254.0,182,2,787.99,1,3,3,133,Others
15255.0,32,8,2838.57,4,5,5,455,Loyal Customers
15256.0,197,1,71.95,1,1,1,111,At Risk
15257.0,50,1,368.75,3,1,2,312,Others
15259.0,148,4,1182.3799999999999,2,4,4,244,Big Spenders
15260.0,8,20,7377.46,5,5,5,555,Champions
15261.0,17,3,1253.18,4,3,4,434,Big Spenders
15262.0,16,2,239.87,4,3,1,431,Others
15264.0,166,1,454.66,2,1,2,212,At Risk
15265.0,240,2,1839.52,1,3,4,134,Big Spenders
15266.0,15,4,732.91,5,4,3,543,Loyal Customers
15268.0,114,3,961.9000000000001,2,3,3,233,Others
15269.0,16,2,816.56,4,3,3,433,Others
15270.0,36,14,6145.37,4,5,5,455,Loyal Customers
15271.0,1,10,2202.4700000000003,5,5,5,555,Champions
15272.0,86,4,1363.54,2,4,4,244,Big Spenders
15273.0,235,1,228.96,1,1,1,111,At Risk
15276.0,30,3,514.22,4,3,3,433,Others
15277.0,61,1,220.44,3,1,1,311,Others
15278.0,197,4,496.15999999999997,1,4,2,142,Others
15279.0,16,4,1290.03,4,4,4,444,Loyal Customers
15280.0,124,2,293.09999999999997,2,3,2,232,Others
15281.0,14,7,6211.42,5,5,5,555,Champions
15282.0,206,1,348.59,1,1,2,112,At Risk
15283.0,26,3,148.33,4,3,1,431,Others
15284.0,136,1,24.75,2,1,1,211,At Risk
15285.0,43,1,94.92,3,1,1,311,Others
